SkuShort,Brand,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
01077,PILSNER URQUELL,CZ,2021,16,5,7.305,0.766,7.23,True,6652.0,182.9,2066.0,5296.0,666.0,2402.0,934.5,3794.52,4172.0,4676.0
01077,PILSNER URQUELL,SK,2021,16,5,7.305,0.766,7.23,True,2730.0,454.0,2790.0,2010.0,3418.0,2586.0,1522.0,2268.84,2856.0,3113.0
01078,PILSNER URQUELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,48.7,34.2,37.72,197.4,,34.02,48.0,57.0
01096,PILSNER URQUELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,1.895,1.8,3.4,1.36,2.48,0.68,1.8,13.0
01125,ASAHI,CZ,2021,16,5,7.305,0.766,7.23,True,,,0.982,1.505,3.8,0.475,0.792,0.8712,1.476,7.0
01125,ASAHI,SK,2021,16,5,7.305,0.766,7.23,True,,,0.10986,0.2375,0.396,0.2375,0.317,0.0792,0.2128,2.0
02015,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,1869.0,2130.0,1287.0,1046.0,3076.0,1450.0,1390.0,1396.2,1576.0,1595.0
02015,GAMBRINUS,SK,2021,16,5,7.305,0.766,7.23,True,544.0,11.29,,103.0,29.8,,,449.5,23.08,217.0
02071,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,370.2,864.0,748.5,987.0,304.2,946.0,508.8,493.56,943.0,945.0
02077,GAMBRINUS,SK,2021,16,5,7.305,0.766,7.23,True,1738.0,297.2,429.8,1731.0,530.0,197.2,128.4,692.28,541.0,853.0
02115,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,7200.0,4664.0,12590.0,7916.0,3562.0,7476.0,6664.0,8323.9,9896.0,9738.0
02115,GAMBRINUS,SK,2021,16,5,7.305,0.766,7.23,True,587.0,599.0,664.5,605.0,963.5,480.8,74.8,699.3,635.0,860.0
02141,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,,,200.8,66.8,41.56,216.5,269.5,79.96,102.94,94.0
02170,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,16.11,20.47,120.56,31.77,26.61,33.44,73.56,39.996,38.44,42.0
02171,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,2038.0,1639.0,1835.0,2019.0,1194.0,1067.0,1293.0,1469.4,1844.0,1822.0
02177,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,1791.0,1666.0,1819.0,1198.0,1400.0,652.5,1435.0,3501.6,2654.0,1526.0
02177,GAMBRINUS,SK,2021,16,5,7.305,0.766,7.23,True,1682.0,1482.0,1543.0,1080.0,1640.0,2766.0,855.0,948.84,1974.0,1959.0
02184,GAMBRINUS,SK,2021,16,5,7.305,0.766,7.23,True,,,428.0,,,74.9,145.9,158.004,99.0,366.0
02215,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,71.44,,305.5,229.2,260.8,246.6,274.0,280.5,330.2,304.0
02815,EXCELENT,CZ,2021,16,5,7.305,0.766,7.23,True,1338.0,841.5,3072.0,1618.0,898.5,4440.0,1232.0,2530.4,2888.0,2231.0
02841,EXCELENT,CZ,2021,16,5,7.305,0.766,7.23,True,,,143.5,294.2,0.0,192.6,148.9,84.08,193.0,151.0
02871,EXCELENT,CZ,2021,16,5,7.305,0.766,7.23,True,204.2,314.0,481.0,519.0,422.0,328.2,348.5,475.92,634.0,474.0
02877,EXCELENT,CZ,2021,16,5,7.305,0.766,7.23,True,,,171.4,34.8,32.4,96.0,65.2,57.72,219.0,65.0
03015,PRIMUS,CZ,2021,16,5,7.305,0.766,7.23,True,185.0,97.5,1014.5,746.5,446.5,759.0,1233.0,860.0,793.5,792.0
03092,PRIMUS,CZ,2021,16,5,7.305,0.766,7.23,True,608.0,580.5,841.0,777.0,699.5,588.5,748.0,692.28,786.0,877.0
03115,KLASIK,CZ,2021,16,5,7.305,0.766,7.23,True,572.5,151.2,1301.0,810.5,768.5,1120.0,1502.0,1350.8,1454.0,1151.0
03515,GAMBRINUS,CZ,2021,16,5,7.305,0.766,7.23,True,,,44.47,47.8,4.6,48.1,93.1,37.1,121.9,46.0
04015,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,444.5,443.0,582.0,253.2,424.0,642.0,277.5,471.7,472.2,554.0
04077,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,218.5,286.5,356.2,286.8,208.2,386.5,176.4,388.68,391.2,339.0
04215,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,1156.0,2244.0,1990.0,1936.0,2324.0,2000.0,1197.0,2262.7,2476.0,2245.0
04242,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,,,,,,,,450.0,400.0,269.0
04271,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,259.8,119.0,190.6,130.2,126.0,191.1,164.4,253.44,529.0,213.0
04277,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,660.0,113.75,689.0,1072.0,962.0,946.0,285.2,934.56,925.0,1059.0
04315,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,6.004,3.373,56.53,28.8,30.6,35.2,41.1,51.6,44.2,34.0
04377,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,2.244,2.244,34.6,11.16,35.28,32.03,25.44,25.92,25.95,25.0
04476,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,46.06,109.4,93.4,66.8,55.2,145.5,183.8,34.68,44.94,78.0
04515,SMADNY MNICH,SK,2021,16,5,7.305,0.766,7.23,True,388.8,542.0,,1306.0,630.5,946.0,1326.0,1132.1,1260.0,944.0
04585,SMADNY MNICH,SK,2021,16,5,7.305,0.766,7.23,True,2054.0,1141.0,,3232.0,1472.0,1164.0,1929.0,1616.34,1514.0,2071.0
04590,SMADNY MNICH,SK,2021,16,5,7.305,0.766,7.23,True,237.5,224.4,,418.2,369.8,1864.0,1340.0,1308.6,1309.0,681.0
04976,SARIS,SK,2021,16,5,7.305,0.766,7.23,True,47.06,124.25,133.9,102.8,89.2,178.5,,83.76,57.62,125.0
05015,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,5530.0,3638.0,5380.0,7960.0,4074.0,8260.0,4224.0,6674.0,7144.0,7212.0
05015,RADEGAST,SK,2021,16,5,7.305,0.766,7.23,True,100.4,46.62,,70.3,33.6,,,113.5,16.48,98.0
05071,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,1014.0,2320.0,2016.0,3572.0,1890.0,2232.0,1378.0,2957.64,2066.0,2454.0
05073,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,,,,941.76,985.0,305.0
05077,RADEGAST,SK,2021,16,5,7.305,0.766,7.23,True,156.9,134.2,185.5,204.0,103.94,,,294.6,162.5,224.0
05115,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,12340.0,15750.0,13090.0,13330.0,12190.0,6680.0,5628.0,9391.4,9360.0,9319.0
05141,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,,,135.5,94.75,120.7,188.0,185.9,119.48,188.0,139.0
05171,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,300.2,403.0,884.0,1021.0,633.5,883.5,643.0,3259.68,3794.0,1083.0
05177,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,785.0,269.5,423.5,371.8,477.8,266.0,463.8,1026.0,847.5,659.0
05215,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,1455.0,906.0,3098.0,2362.0,1096.0,2558.0,1917.0,1267.7,974.5,2463.0
05215,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,52.5,86.2,214.4,71.1,42.8,35.2,260.0,138.0,47.4,72.0
05216,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,35.0,25.0,107.1,10.14,16.0,3.248,117.44,3.96,30.11,22.0
05241,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,87.94,45.56,32.97,102.56,80.6,44.56,98.9,54.0
05270,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,20.31,22.89,6.742,67.56,64.0,44.75,106.6,58.5288,53.75,57.0
05276,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,301.2,516.0,1505.0,894.0,1155.0,1122.0,898.0,936.6,1008.5,1035.0
05276,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,381.8,1148.0,545.5,490.2,257.5,527.5,443.5,813.24,745.5,505.0
05315,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,229.5,67.56,180.8,374.5,81.9,307.0,208.9,86.8,130.8,240.0
05376,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,33.44,73.25,104.1,117.25,83.6,112.06,337.0,80.4,79.94,105.0
05376,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,35.84,698.5,33.12,13.92,26.52,32.4,21.0,13.92,13.19,2.0
05415,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,15.57,30.58,62.8,54.3,45.7,56.9,19.6,38.8,56.9,53.0
05515,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,580.5,299.5,904.0,920.5,360.5,877.5,724.0,414.3,456.8,898.0
05516,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,5.0,3.572,40.3,3.643,0.871,0.554,47.7,4.4352,4.188,8.0
05576,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,53.6,105.06,165.2,196.2,124.3,150.2,144.9,161.88,150.0,176.0
05576,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,40.72,704.0,58.62,26.05,31.2,52.8,12.72,11.76,15.52,2.0
05615,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,708.5,1037.0,729.0,930.0,380.2,834.0,,1557.0,1764.0,840.0
05677,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,272.0,218.6,67.6,357.0,194.4,,,458.16,422.5,306.0
05715,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,413.0,214.2,260.8,173.5,33.1,199.2,317.0,256.7,474.8,304.0
05915,RADEGAST,CZ,2021,16,5,7.305,0.766,7.23,True,,,,10.6,13.1,,,28.5,116.0,27.0
06015,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,393.2,542.0,766.5,312.5,308.5,525.5,517.0,829.1,1383.0,591.0
06077,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,691.5,228.6,146.1,332.5,153.1,107.9,,860.28,1351.0,433.0
06077,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,1222.0,116.6,212.5,937.0,173.8,74.9,42.6,54.84,89.75,476.0
06115,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,1999.0,4332.0,4324.0,4524.0,6268.0,12280.0,9780.0,2844.1,4444.0,5368.0
06115,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,444.8,106.56,406.8,693.0,258.2,221.0,239.2,383.5,510.0,504.0
06141,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,,,146.6,86.25,130.5,258.2,297.0,99.52,216.5,144.0
06171,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,1401.0,1390.0,1215.0,1464.0,1645.0,893.0,1211.0,699.84,741.0,1522.0
06177,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,1218.0,350.0,1314.0,701.5,650.5,1684.0,911.5,1472.76,2248.0,1345.0
06177,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,2450.0,1439.0,2562.0,2516.0,3106.0,1493.0,1991.0,3121.56,2530.0,2990.0
06184,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,,,499.8,210.2,166.2,1447.0,567.5,275.22,408.5,482.0
06185,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,,,640.5,232.9,174.6,574.0,241.1,399.168,200.0,402.0
06190,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,143.6,142.0,372.2,781.0,654.0,620.0,791.0,813.42,555.0,599.0
06190,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,1324.0,1838.0,1090.0,1225.0,1159.0,606.0,696.5,1100.52,977.5,1252.0
06215,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,170.8,233.8,518.0,352.5,241.8,489.2,691.5,366.6,365.2,426.0
06271,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,99.6,71.8,305.8,136.4,157.5,182.6,186.5,130.92,166.1,208.0
06276,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,30.31,36.78,56.1,62.28,184.5,56.88,38.53,57.36,40.56,86.0
06315,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,385.0,275.0,207.5,232.2,122.3,206.0,23.0,142.9,101.0,273.0
06515,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,3186.0,6010.0,4772.0,6652.0,7250.0,5496.0,11576.0,3350.5,3516.0,4839.0
06515,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,1.787,1.787,15.97,7.3,8.5,10.9,16.9,12.1,10.9,15.0
06541,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,,,72.7,86.06,79.1,128.8,119.6,83.48,128.1,102.0
06571,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,990.0,628.0,1137.0,1162.0,1483.0,1952.0,1061.0,1307.76,1494.0,1482.0
06571,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,5.11,3.482,36.62,20.05,23.16,40.1,38.28,32.88,277.0,27.0
06577,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,,771.5,520.5,1278.0,1955.0,585.0,108.0,295.8,925.0,975.0
06577,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,51.44,158.6,275.0,69.0,185.0,73.56,40.1,270.6,60.72,115.0
06615,KOZEL,CZ,2021,16,5,7.305,0.766,7.23,True,296.0,546.5,315.0,357.8,782.5,504.2,684.5,207.9,234.8,403.0
06677,KOZEL,SK,2021,16,5,7.305,0.766,7.23,True,26.83,78.94,221.0,18.23,126.4,23.88,19.92,47.64,48.2,70.0
07015,TOPVAR,SK,2021,16,5,7.305,0.766,7.23,True,38.38,38.38,83.9,57.0,59.8,72.0,83.9,51.2,52.5,64.0
07082,TOPVAR,SK,2021,16,5,7.305,0.766,7.23,True,23.89,15.32,15.75,19.44,8.52,14.52,12.24,15.12,12.96,25.0
07215,TOPVAR,SK,2021,16,5,7.305,0.766,7.23,True,106.9,106.0,209.1,154.5,141.5,150.5,182.2,146.7,125.1,178.0
07282,TOPVAR,SK,2021,16,5,7.305,0.766,7.23,True,24.34,11.49,67.56,20.88,8.52,24.72,15.48,12.24,16.08,29.0
11074,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,,,,235.224,160.0,95.0
11076,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,425.2,450.0,,900.5,794.5,1157.0,1733.0,2709.96,2126.0,1098.0
11076,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,219.6,936.0,322.2,138.5,110.25,268.5,171.6,130.92,147.6,182.0
11215,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,44.9,43.66,242.6,37.5,18.5,7.2,213.8,105.7,80.4,45.0
11216,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,1.866,1.866,8.32,8.4,1.108,1.108,,1.9008,1.426,10.0
11238,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,,,2.05,0.0792,0.2375,0.0,6.098,0.9504,2.0,1.0
11274,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,,,,149.688,160.0,93.0
11276,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,757.0,708.5,79.5,1244.0,1070.0,1273.0,1957.0,3332.52,3450.0,1319.0
11276,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,567.0,1614.0,1030.0,792.0,508.0,1170.0,623.0,1255.6799999999998,1653.0,833.0
11376,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,373.8,390.8,7.184,367.2,298.2,474.2,366.8,1015.68,1061.0,374.0
11376,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,89.25,831.0,170.6,84.94,50.03,189.0,328.2,66.12,156.0,75.0
11476,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,269.8,288.8,25.06,118.06,141.0,641.5,,480.24,483.8,201.0
11476,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,35.53,681.5,135.2,33.6,20.77,160.5,,14.52,24.72,13.0
11576,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,470.5,503.0,7.45,461.8,424.0,703.0,,1175.16,1238.0,485.0
11576,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,100.4,797.0,134.0,99.4,114.94,238.6,,503.16,515.5,94.0
11676,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,211.2,225.8,21.7,200.4,152.6,309.2,,513.48,359.2,208.0
11676,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,43.47,690.0,196.8,31.8,23.4,177.4,,32.52,52.12,15.0
11767,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,,,,0.144,,,,0.0,0.0,25.0
11776,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,210.0,232.4,20.69,175.9,135.9,380.0,,460.56,364.2,194.0
11776,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,82.56,717.0,226.8,40.44,33.84,199.2,,449.28,462.5,39.0
11867,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,,,,,,0.0,,0.0,0.0,24.0
11876,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,185.5,191.5,13.695,166.5,111.6,299.5,,408.0,338.2,179.0
11876,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,62.6,713.0,211.8,24.95,13.92,148.2,,30.96,41.03,20.0
12080,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,0.144,64.8,166.8,0.048,0.0,29.0
12574,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,,,,285.12,160.0,78.0
12576,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,652.5,641.5,45.6,851.0,718.5,907.0,1163.0,2184.12,2638.0,883.0
12576,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,170.2,819.5,275.2,137.2,78.75,282.8,175.5,179.64,133.6,144.0
12815,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,98.5,148.6,,102.3,91.7,,,200.7,141.0,117.0
12815,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,,,,0.1,0.2,,,0.1,10.0,5.0
12876,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,,18.23,28.69,,,0.84,0.0,24.0
12876,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,19.06,12.53,,34.56,26.77,,,88.08,51.0,32.0
12915,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,142.8,153.6,,156.8,88.8,,,264.4,113.5,153.0
12915,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,,,,0.2,0.2,,,0.3,10.0,6.0
12976,BIRELL,CZ,2021,16,5,7.305,0.766,7.23,True,,,,11.4,4.44,,,0.72,0.0,18.0
12976,BIRELL,SK,2021,16,5,7.305,0.766,7.23,True,19.44,12.914,,28.8,26.77,,,42.96,21.95,26.0
13038,FRISCO,SK,2021,16,5,7.305,0.766,7.23,True,,,1.207,0.2375,0.396,0.2375,1.861,0.4356,0.277,0.0
13074,FRISCO,SK,2021,16,5,7.305,0.766,7.23,True,,,10.055,13.23,8.0,,,2.376,2.793,10.0
13138,FRISCO,SK,2021,16,5,7.305,0.766,7.23,True,,,1.122,0.1584,0.2375,0.317,1.148,0.3564,0.3164,0.0
13174,FRISCO,SK,2021,16,5,7.305,0.766,7.23,True,,,9.5,3.088,7.6,,,0.4752,0.8706,8.0
13338,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,119.06,162.6,6.3,74.6,212.2,155.9,116.1,133.452,97.94,117.0
13374,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,25.2,30.92,56.88,7.92,29.7,,,33.9768,34.16,28.0
13438,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,133.9,149.5,11.89,113.56,362.2,227.8,219.4,204.9696,176.8,158.0
13474,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,118.2,32.34,70.3,37.94,132.1,,,168.2208,195.1,100.0
13538,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,84.75,122.44,2.492,47.6,159.9,114.5,72.2,98.6832,88.06,89.0
13638,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,125.56,144.1,9.266,133.2,321.0,240.2,176.5,246.906,203.8,180.0
13638,FRISCO,SK,2021,16,5,7.305,0.766,7.23,True,,,2.047,0.594,0.475,0.317,3.326,4.2768,0.3167,0.0
13674,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,25.2,32.34,68.1,51.25,150.6,,,65.4192,122.44,88.0
13674,FRISCO,SK,2021,16,5,7.305,0.766,7.23,True,,,12.23,48.3,15.52,,,3.3264,3.375,39.0
13738,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,106.8,176.1,46.9,144.9,239.8,264.8,15.92,650.6676,683.5,169.0
13738,FRISCO,SK,2021,16,5,7.305,0.766,7.23,True,0.3845,0.3845,5.9,0.8315,7.523,2.297,7.207,0.396,3.475,2.0
13774,FRISCO,SK,2021,16,5,7.305,0.766,7.23,True,,,16.86,25.5,15.37,,,8.4744,11.11,18.0
13838,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,108.94,176.1,177.0,104.6,213.8,20.55,,435.6396,434.8,131.0
13938,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,107.5,176.1,124.5,109.0,230.2,18.81,,379.8828,365.8,118.0
14038,FRISCO,CZ,2021,16,5,7.305,0.766,7.23,True,,,,8.95,,,,22.4928,0.0,47.0
15060,KINGSWOOD,CZ,2021,16,5,7.305,0.766,7.23,True,,8.29,130.2,13.97,32.84,139.1,181.9,12.576,34.0,41.0
15070,KINGSWOOD,CZ,2021,16,5,7.305,0.766,7.23,True,34.62,8.43,,88.8,31.92,13.625,32.0,72.5472,67.25,60.0
15160,KINGSWOOD,CZ,2021,16,5,7.305,0.766,7.23,True,,4.715,23.23,4.414,13.39,65.25,47.8,3.648,27.0,16.0
15170,KINGSWOOD,CZ,2021,16,5,7.305,0.766,7.23,True,30.4,4.215,,33.34,16.88,3.723,22.4,32.7096,54.06,28.0
15260,KINGSWOOD,CZ,2021,16,5,7.305,0.766,7.23,True,,3.143,26.11,8.64,7.68,63.56,58.84,4.032,23.86,17.0
15270,KINGSWOOD,CZ,2021,16,5,7.305,0.766,7.23,True,31.67,13.664,75.9,68.7,20.52,7.207,20.11,55.440000000000005,48.25,49.0
15438,KINGSWOOD,CZ,2021,16,5,7.305,0.766,7.23,True,,,,0.317,,,,0.8316,0.0,59.0
16375,CAPTAIN JACK,SK,2021,16,5,7.305,0.766,7.23,True,17.39,150.5,,58.53,148.0,,,43.7976,51.12,98.0
16475,CAPTAIN JACK,SK,2021,16,5,7.305,0.766,7.23,True,17.39,150.5,,49.03,144.2,,,39.5208,42.88,98.0
18076,SMADNY MNICH,SK,2021,16,5,7.305,0.766,7.23,True,2.71,2.71,141.0,55.2,42.25,156.6,164.1,37.8,130.4,67.0
18276,SMADNY MNICH,SK,2021,16,5,7.305,0.766,7.23,True,1.475,1.475,83.2,75.8,58.1,74.5,104.06,20.04,97.8,69.0
01015,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,5030.0,3250.0,7068.0,5996.0,5224.0,8584.0,5176.0,4845.4,6630.0,8512.0
01015,PILSNER URQUELL,SK,2021,17,5,7.617,6.863,5.58,True,414.2,2304.0,1937.0,1935.0,3376.0,1924.0,1583.0,1294.4,2218.0,1895.0
01016,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,,,198.2,75.5,82.1,108.9,555.5,92.8224,74.06,106.0
01016,PILSNER URQUELL,SK,2021,17,5,7.617,6.863,5.58,True,3.232,2.545,36.3,61.47,23.12,23.52,51.16,63.8352,28.52,43.0
01027,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,8.93,,11.17,11.41,8.31,13.15,25.98,21.5424,12.88,18.0
01041,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,,8.57,426.5,436.5,290.2,308.8,410.5,3598.1200000000003,3592.0,392.0
01042,PILSNER URQUELL,SK,2021,17,5,7.617,6.863,5.58,True,,,,0.2,,,,1120.3,1125.0,286.0
01070,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,64.9,137.9,190.2,110.5,142.8,97.0,616.5,117.5328,125.25,146.0
01070,PILSNER URQUELL,SK,2021,17,5,7.617,6.863,5.58,True,19.08,26.55,17.36,24.95,8.71,16.08,10.77,7.128,6.348,24.0
01071,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,1589.0,854.0,1335.0,2504.0,1208.0,2964.0,3716.0,2116.44,2520.0,2441.0
01075,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,349.8,874.5,250.0,54.88,1168.0,62.72,,0.792,0.0,350.0
01077,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,2880.0,6652.0,2066.0,3794.0,5296.0,2490.0,2348.0,3471.24,2902.0,2519.0
01077,PILSNER URQUELL,SK,2021,17,5,7.617,6.863,5.58,True,1960.0,2730.0,2790.0,2268.0,2010.0,3796.0,1992.0,1428.12,1776.0,2567.0
01078,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,44.66,,48.7,34.03,34.2,24.2,,65.25,70.0,53.0
01096,PILSNER URQUELL,CZ,2021,17,5,7.617,6.863,5.58,True,,,1.895,0.68,1.8,1.08,2.44,2.08,1.08,11.0
01125,ASAHI,CZ,2021,17,5,7.617,6.863,5.58,True,,,0.982,0.871,1.505,0.1584,3.643,1.584,4.16,7.0
01125,ASAHI,SK,2021,17,5,7.617,6.863,5.58,True,,,0.10986,0.0792,0.2375,0.1584,0.396,0.4752,0.2128,2.0
02015,GAMBRINUS,CZ,2021,17,5,7.617,6.863,5.58,True,768.5,1869.0,1287.0,1396.0,1046.0,1162.0,776.0,807.4,1075.0,1284.0
02015,GAMBRINUS,SK,2021,17,5,7.617,6.863,5.58,True,340.2,544.0,,449.5,103.0,,,176.2,138.5,297.0
02071,GAMBRINUS,CZ,2021,17,5,7.617,6.863,5.58,True,345.5,370.2,748.5,493.5,987.0,783.5,377.5,1095.12,1241.0,834.0
02077,GAMBRINUS,SK,2021,17,5,7.617,6.863,5.58,True,543.0,1738.0,429.8,692.5,1731.0,427.8,122.06,794.52,709.0,645.0
02115,GAMBRINUS,CZ,2021,17,5,7.617,6.863,5.58,True,11050.0,7200.0,12590.0,8320.0,7916.0,10830.0,14376.0,11838.1,12824.0,11963.0
02115,GAMBRINUS,SK,2021,17,5,7.617,6.863,5.58,True,909.0,587.0,664.5,699.5,605.0,962.0,119.9,1726.3,1555.0,1037.0
02141,GAMBRINUS,CZ,2021,17,5,7.617,6.863,5.58,True,,,200.8,79.94,66.8,163.2,269.2,98.52,70.4,107.0
02170,GAMBRINUS,CZ,2021,17,5,7.617,6.863,5.58,True,44.66,16.11,120.56,40.0,31.77,42.44,75.06,65.4984,63.47,57.0
