SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
08302,MASTER,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,23.23,0.75,1.35,0.6,23.1,1.2,1.816,0.0
09303,MASTER,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,23.7,,,,,0.0,0.0,0.0
11202,BIRELL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,90.25,9.9,10.35,4.2,42.16,18.45,11.21,2.0
11203,BIRELL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,777.5,53.1,87.3,11.1,262.8,41.7,14.0,77.0
11205,BIRELL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,,,,,,0.0,0.0,0.0
15002,KINGSWOOD,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,29.17,0.459,3.213,1.224,28.31,0.612,2.65,0.0
15003,KINGSWOOD,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,106.25,8.4,15.3,4.5,70.5,7.8,2.486,4.0
20105,SWIST,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,207.0,6.0,10.0,6.0,160.0,11.5,6.938,18.0
20205,SWIST,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,475.8,28.0,34.0,12.5,358.0,58.5,9.85,100.0
01000,PILSNER URQUELL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,3010.0,280.2,279.8,,3030.0,416.14,220.0,507.0
01002,PILSNER URQUELL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,745.5,760.5,926.5,767.0,707.5,960.3,988.5,666.0
01003,PILSNER URQUELL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,3848.0,1456.0,1787.0,951.5,3498.0,1738.2,2550.0,1688.0
01005,PILSNER URQUELL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,8180.0,2182.0,2524.0,1564.0,8450.0,2621.0,3060.0,3274.0
02003,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,247.4,,,,127.8,0.0,0.0,6.0
02300,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,319.0,,,,290.5,0.0,0.0,52.0
02303,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,431.5,115.2,121.8,92.1,330.2,143.4,174.1,135.0
02305,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,2380.0,222.0,207.5,141.0,2027.0,269.0,336.2,207.0
02500,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,280.5,,,,376.8,0.0,0.0,20.0
02503,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,100.25,87.6,93.0,64.2,147.9,90.0,127.4,92.0
02505,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,784.5,183.5,144.0,89.0,1210.0,173.0,249.4,176.0
02600,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,1084.0,,,,1212.0,0.0,0.0,83.0
02603,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,677.0,414.0,425.5,314.8,724.0,415.5,616.5,279.0
02605,GAMBRINUS,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,6144.0,964.0,1076.0,627.0,6516.0,1036.5,1479.0,1554.0
02803,EXCELENT,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,68.4,152.1,201.6,113.7,233.8,214.8,167.2,93.0
02805,EXCELENT,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,258.0,139.5,159.5,111.5,707.0,182.0,123.0,138.0
05000,RADEGAST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,1035.0,47.88,38.4,,1045.0,47.879999999999995,0.0,177.0
05002,RADEGAST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,216.6,496.8,638.0,453.0,170.4,555.3,652.0,273.0
05003,RADEGAST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,694.0,656.0,776.0,357.0,700.5,698.1,847.0,474.0
05005,RADEGAST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,4264.0,1252.0,1681.0,640.0,4144.0,1292.0,1854.0,1287.0
05100,RADEGAST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,302.8,9.9,14.85,,319.0,9.9,0.0,184.0
05103,RADEGAST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,603.5,593.5,645.5,364.8,596.0,670.5,800.5,433.0
05105,RADEGAST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,5176.0,889.5,1082.0,501.5,4930.0,1056.0,1166.0,1192.0
05202,BIRELL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,101.1,4.65,3.3,3.15,97.4,1.95,4.984,19.0
05203,BIRELL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,656.5,2.7,3.0,9.9,636.5,3.9,18.0,28.0
05603,RADEGAST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,274.8,59.1,65.7,,,69.9,65.06,82.0
06003,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,51.97,7.2,8.7,6.9,24.6,9.0,13.37,9.0
06005,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,309.8,8.0,7.5,9.5,167.0,11.5,13.06,56.0
06100,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,28.81,,,,56.6,0.0,0.0,0.0
06103,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,198.6,152.8,170.8,124.2,263.8,186.9,189.2,89.0
06105,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,1100.0,206.5,235.5,195.0,1414.0,245.5,338.5,213.0
06202,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,53.97,4.05,2.4,3.3,58.2,2.25,1.995,6.0
06203,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,576.0,3.0,0.9,12.3,636.5,9.3,14.055,75.0
06205,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,42.6,,,,37.0,0.0,0.0,0.0
06500,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,703.0,,,,795.5,0.0,0.0,53.0
06503,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,1029.0,640.0,773.5,504.2,1040.0,813.6,812.5,437.0
06505,KOZEL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,7130.0,1099.0,1390.0,748.0,7064.0,1481.5,1586.0,1522.0
08202,MASTER,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,26.03,6.15,5.7,5.85,32.84,3.0,4.027,7.0
08302,MASTER,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,23.23,1.2,0.75,1.05,29.1,0.3,3.107,2.0
09303,MASTER,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,23.7,,,,,0.0,0.0,0.0
11202,BIRELL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,90.25,18.45,9.9,7.35,46.8,11.1,12.555,9.0
11203,BIRELL,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,777.5,41.7,53.1,43.8,295.2,64.5,40.5,89.0
15002,KINGSWOOD,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,29.17,0.612,0.459,5.203,30.75,4.131,3.68,0.0
15003,KINGSWOOD,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,106.25,7.8,8.4,6.3,110.4,10.8,4.35,12.0
20105,SWIST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,207.0,11.5,6.0,9.5,186.5,13.0,10.0,32.0
20205,SWIST,CZ,2021,16,5,5.0,,7.305,0.766,7.23,True,,,475.8,58.5,28.0,25.0,410.0,56.0,37.0,111.0
01000,PILSNER URQUELL,CZ,2021,17,5,5.0,,7.617,6.863,5.58,True,,,3010.0,416.2,280.2,,2658.0,641.5,290.0,688.0
01002,PILSNER URQUELL,CZ,2021,17,5,5.0,,7.617,6.863,5.58,True,,,745.5,960.5,760.5,825.0,739.5,1430.7,1210.0,710.0
01003,PILSNER URQUELL,CZ,2021,17,5,5.0,,7.617,6.863,5.58,True,,,3848.0,1738.0,1456.0,1213.0,3582.0,3006.9,3658.0,1397.0
01005,PILSNER URQUELL,CZ,2021,17,5,5.0,,7.617,6.863,5.58,True,,,8180.0,2620.0,2182.0,2878.0,9290.0,4906.0,4804.0,3695.0
02003,GAMBRINUS,CZ,2021,17,5,5.0,,7.617,6.863,5.58,True,,,247.4,,,,149.1,0.0,0.0,50.0
