SkuShort,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,SalesHl
02605,CZ,2018,37,5,"17,614285714285714","2,1214285714285714","7,142857142857143",0,NULL,"7504,770891365","6455,5","8495,5","6938,5"
02605,CZ,2018,38,5,"17,764285714285712","2,185714285714286","8,142857142857144",0,NULL,"7504,770891365","6938,5","6455,5",7090
02605,CZ,2018,39,4,"9,835714285714285","0,19285714285714287","7,628571428571429",0,NULL,"7504,770891365",7090,"6938,5",7294
02605,CZ,2018,40,5,"10,842857142857143","0,6142857142857142","6,357142857142857",0,NULL,"6474,952237522175",7294,7090,5830
02605,CZ,2018,41,5,"13,042857142857143",0,"8,385714285714284",0,NULL,"6474,952237522175",5830,7294,"6166,5"
02605,CZ,2018,42,5,"11,099999999999998","0,6214285714285713","3,7928571428571423",0,NULL,"6474,952237522175","6166,5",5830,"6802,5"
02605,CZ,2018,43,5,"8,264285714285716","3,9785714285714286","1,7142857142857149",0,NULL,"6474,952237522175","6802,5","6166,5","5741,5"
02605,CZ,2018,44,5,"10,992857142857144","0,7714285714285712","3,164285714285714",0,NULL,"7122,630025484174","5741,5","6802,5",6083
02605,CZ,2018,45,5,"9,364285714285714",0,"4,578571428571429",0,NULL,"7122,630025484174",6083,"5741,5",5890
02605,CZ,2018,46,5,"5,164285714285713","0,1285714285714286","4,571428571428571",0,NULL,"7122,630025484174",5890,6083,"6307,5"
02605,CZ,2018,47,5,"2,614285714285714","0,5214285714285715","0,14285714285714285",0,NULL,"7122,630025484174","6307,5",5890,"5425,5"
02605,CZ,2018,48,5,"-0,8357142857142856","1,0571428571428572","2,0785714285714287",0,NULL,"5538,97826939324","5425,5","6307,5","5960,5"
02605,CZ,2018,49,5,"4,671428571428571","1,1285714285714286","1,4785714285714289",0,NULL,"5538,97826939324","5960,5","5425,5","5655,5"
02605,CZ,2018,50,5,"-0,0285714285714286","0,6142857142857141","0,6714285714285715",0,NULL,"5538,97826939324","5655,5","5960,5",5925
02605,CZ,2018,51,5,"2,9","1,9714285714285715","0,5499999999999999",0,NULL,"5538,97826939324",5925,"5655,5","7934,5"
02605,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,"5538,97826939324","7934,5",5925,3585
02605,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,"5792,862384742375",3585,"7934,5","4926,5"
02605,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,"5792,862384742375","4926,5",3585,5439
02605,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,"5792,862384742375",5439,"4926,5",4705
02605,CZ,2019,4,5,"-3,2642857142857147","0,21428571428571427","1,6071428571428572",0,NULL,"5792,862384742375",4705,5439,"5010,5"
02605,CZ,2019,5,5,"1,1500000000000004","2,2499999999999996","2,4071428571428575",0,NULL,"5307,1788447535255","5010,5",4705,5259
02605,CZ,2019,6,5,"0,6","0,37142857142857144","3,792857142857143",0,NULL,"5307,1788447535255",5259,"5010,5","4646,5"
