SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,SalesHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,OldPredSalesHl
06005,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,203.99443598202,134.5,146.5,154.0,151.0,228.0,164.4586
06100,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,35.466992578420005,28.63,19.08,47.61,47.57,75.83,41.9486
06100,KOZEL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,12.5022490404,15.0,,15.0,10.0,25.0,10.0
06103,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,117.52730493324,159.6,151.5,155.4,166.8,180.9,152.2777
06103,KOZEL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,22.830374719799998,15.0,23.7,20.1,27.9,34.2,28.8701
06105,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,679.49323752796,931.0,892.5,851.5,1065.0,1230.0,908.7662
06105,KOZEL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,125.8042158378,129.0,129.0,131.5,177.5,233.0,144.9998
06202,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,38.302863591080005,37.05,36.45,35.55,46.8,42.6,45.857200000000006
06203,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,423.4699332981799,318.59999999999997,389.1,398.4,430.8,450.0,438.59220000000005
06203,KOZEL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,5.54679706178,3.9,6.0,3.9,6.6,9.0,5.8378
06205,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,37.86539453672,37.0,34.5,33.5,38.0,27.5,33.530699999999996
06403,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,,277.5,424.2,383.4,,,350.0006
