SkuShort,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,SalesHl,OldPredSalesHl,PredictSalesHl
07082,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,15.32,9.305,15.75,7.8,8.76,13.32,54.25,9,11,15.0
07215,RB,SK,2021,14,4,4.785,0.7627,5.863,True,148.5,113.25,209.1,188.9,119.5,141.0,204.8,142,129,179.0
07282,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,11.49,7.477,67.56,8.64,17.52,250.5,36.25,9,17,35.0
11076,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,2164.0,325.0,322.2,155.1,158.8,73.2,219.6,110,168,612.0
11215,RB,SK,2021,14,4,4.785,0.7627,5.863,True,50.8,39.62,242.6,33.4,28.5,7.0,243.8,18,57,37.0
11238,RB,SK,2021,14,4,4.785,0.7627,5.863,True,,,2.05,0.2375,0.0792,,3.842,0,0,8.0
11276,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1758.0,729.5,1030.0,733.5,604.5,334.2,590.0,508,675,1057.0
11376,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1046.0,167.1,170.6,88.44,59.53,77.75,335.8,50,77,243.0
11476,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,887.0,34.34,135.2,40.8,25.2,34.8,,21,10,209.0
11576,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,974.0,65.9,134.0,93.8,111.6,93.0,,115,93,317.0
11676,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,906.0,43.75,196.8,44.88,28.2,91.56,,23,38,232.0
11776,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,927.5,92.0,226.8,45.0,35.16,49.3,,34,43,163.0
11876,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,921.0,48.8,211.8,31.44,28.92,44.03,,14,29,213.0
12576,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1013.5,172.5,275.2,125.4,115.8,76.94,224.5,79,116,369.0
12815,RB,SK,2021,14,4,4.785,0.7627,5.863,True,,,,0.1,0.6,,,0,0,5.0
12876,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,12.53,10.875,,24.48,2.28,,,27,171,21.0
12915,RB,SK,2021,14,4,4.785,0.7627,5.863,True,,,,0.1,0.5,,,0,0,5.0
12976,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,12.914,11.09,,24.23,2.28,,,27,152,21.0
13038,NRB,SK,2021,14,4,4.785,0.7627,5.863,True,,,1.207,0.4355,3.96,0.475,5.188,0,0,1.0
13074,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,,,10.055,8.48,16.16,,,8,2,15.0
13138,NRB,SK,2021,14,4,4.785,0.7627,5.863,True,,,1.122,0.3564,0.2375,0.4355,1.347,0,0,0.0
13174,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,,,9.5,0.475,10.3,,,8,1,10.0
13638,NRB,SK,2021,14,4,4.785,0.7627,5.863,True,,,2.047,0.634,3.762,0.594,8.95,0,1,1.0
13674,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,,,12.23,1.268,13.305,,,16,3,11.0
13738,NRB,SK,2021,14,4,4.785,0.7627,5.863,True,0.3845,0.3865,5.9,0.594,14.85,4.24,8.95,8,3,4.0
13774,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,,,16.86,15.6,8.95,,,15,11,15.0
16375,NRB,SK,2021,14,4,4.785,0.7627,5.863,True,28.02,7.22,,41.75,30.33,,,148,191,50.0
16475,NRB,SK,2021,14,4,4.785,0.7627,5.863,True,28.02,7.22,,38.2,28.6,,,144,185,41.0
18076,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,2.71,2.693,141.0,22.56,34.56,94.44,68.4,42,43,37.0
18085,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,632.0,,249.5,614.0,,,,0,0,502.0
18276,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1.475,1.46,83.2,16.44,36.47,54.25,83.5,58,22,30.0
01015,RB,CZ,2021,15,5,3.277,1.754,1.525,True,3740.0,6110.0,7068.0,4690.0,12776.0,13530.0,21440.0,5224,7840,8643.0
01016,RB,CZ,2021,15,5,3.277,1.754,1.525,True,28.58,100.0,198.2,49.9,400.2,75.6,391.8,82,75,136.0
01027,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,11.17,7.207,13.625,10.055,11.805,8,10,19.0
01041,RB,CZ,2021,15,5,3.277,1.754,1.525,True,21.42,,426.5,237.0,444.8,387.0,418.8,290,196,392.0
01070,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,106.44,12.86,190.2,64.8,146.5,77.3,185.8,143,147,147.0
01071,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,1702.0,940.0,1335.0,2868.0,1099.0,2374.0,729.5,1208,1474,1932.0
01075,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,,,250.0,,,1043.0,,1168,1251,763.0
01077,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,182.9,137.1,2066.0,666.0,1174.0,1162.0,755.5,5296,4700,1339.0
01078,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,,,48.7,37.72,22.23,29.97,,34,10,50.0
01096,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,1.895,3.4,0.6,1.24,6.12,2,1,15.0
01125,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,,2.0,0.982,3.8,2.217,0.554,0.475,2,1,10.0
02015,RB,CZ,2021,15,5,3.277,1.754,1.525,True,2130.0,730.5,1287.0,3076.0,1182.0,801.5,624.0,1046,1147,1634.0
02071,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,864.0,186.8,748.5,304.2,820.0,853.0,611.0,987,1380,946.0
02115,RB,CZ,2021,15,5,3.277,1.754,1.525,True,4664.0,5428.0,12590.0,3562.0,9976.0,12880.0,7504.0,7916,6528,9495.0
02141,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,200.8,41.56,40.9,123.5,181.4,67,54,79.0
02170,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,20.47,15.1,120.56,26.61,44.03,26.84,103.75,32,32,50.0
02171,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,1639.0,597.5,1835.0,1194.0,2142.0,1348.0,2618.0,2019,2320,2240.0
02177,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,1666.0,3780.0,1819.0,1400.0,3180.0,2392.0,501.2,1198,1589,1835.0
02215,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,21.42,305.5,260.8,321.2,242.4,255.2,229,235,284.0
02815,RB,CZ,2021,15,5,3.277,1.754,1.525,True,841.5,2009.0,3072.0,898.5,2508.0,1660.0,460.5,1618,1230,1567.0
02841,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,143.5,0.0,0.56,128.1,89.0,294,128,30.0
02871,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,314.0,217.0,481.0,422.0,444.0,322.5,194.1,519,448,549.0
02877,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,,,171.4,32.4,73.94,79.94,89.75,35,47,72.0
03015,RB,CZ,2021,15,5,3.277,1.754,1.525,True,97.5,69.6,1014.5,446.5,705.0,830.5,799.0,746,745,664.0
03092,PET,CZ,2021,15,5,3.277,1.754,1.525,True,580.5,462.0,841.0,699.5,524.0,937.5,1145.0,777,938,911.0
03115,RB,CZ,2021,15,5,3.277,1.754,1.525,True,151.2,290.8,1301.0,768.5,1296.0,916.5,1019.0,810,1113,1010.0
03515,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,44.47,4.6,6.0,59.6,75.0,48,0,22.0
05015,RB,CZ,2021,15,5,3.277,1.754,1.525,True,3638.0,4064.0,5380.0,4074.0,5400.0,7228.0,2686.0,7960,7708,6368.0
05071,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,2320.0,493.0,2016.0,1890.0,1936.0,1812.0,1332.0,3572,3546,2751.0
05115,RB,CZ,2021,15,5,3.277,1.754,1.525,True,15750.0,8610.0,13090.0,12190.0,8630.0,14200.0,5228.0,13328,12736,11497.0
05141,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,135.5,120.7,127.44,120.75,115.1,95,121,141.0
05171,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,403.0,615.0,884.0,633.5,1450.0,904.5,807.5,1021,910,989.0
05177,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,269.5,744.5,423.5,477.8,1152.0,568.5,168.5,372,362,645.0
05215,RB,CZ,2021,15,5,3.277,1.754,1.525,True,906.0,941.5,3098.0,1096.0,1269.0,4580.0,3004.0,2362,2022,2581.0
05216,RB,CZ,2021,15,5,3.277,1.754,1.525,True,25.0,,107.1,16.0,9.9,0.792,114.8,10,10,30.0
05241,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,87.94,32.97,44.7,36.9,93.06,46,35,43.0
05270,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,22.89,20.31,6.742,64.0,60.03,23.77,132.4,68,46,66.0
05276,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,516.0,739.5,1505.0,1155.0,1028.0,1018.5,789.5,894,845,1169.0
05315,RB,CZ,2021,15,5,3.277,1.754,1.525,True,67.56,52.4,180.8,81.9,140.2,143.2,198.4,374,377,134.0
05376,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,73.25,88.6,104.1,83.6,90.8,74.9,90.94,117,76,106.0
05415,RB,CZ,2021,15,5,3.277,1.754,1.525,True,30.58,1.429,62.8,45.7,46.1,45.8,17.8,54,58,54.0
05515,RB,CZ,2021,15,5,3.277,1.754,1.525,True,299.5,310.5,904.0,360.5,499.5,497.5,910.0,920,897,592.0
05516,RB,CZ,2021,15,5,3.277,1.754,1.525,True,3.572,,40.3,0.871,3.168,0.713,51.62,4,2,13.0
05576,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,105.06,132.6,165.2,124.3,160.0,99.0,116.75,196,137,152.0
05615,RB,CZ,2021,15,5,3.277,1.754,1.525,True,1037.0,1612.0,729.0,380.2,2162.0,583.5,,930,924,659.0
05677,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,218.6,160.1,67.6,194.4,378.0,,,357,371,277.0
05715,RB,CZ,2021,15,5,3.277,1.754,1.525,True,214.2,,260.8,33.1,25.2,208.5,334.8,174,208,211.0
05915,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,11.43,,13.1,29.5,,,11,60,36.0
06015,RB,CZ,2021,15,5,3.277,1.754,1.525,True,542.0,1206.0,766.5,308.5,1744.0,780.5,511.2,312,586,605.0
06077,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,228.6,62.56,146.1,153.1,268.2,351.2,,332,364,294.0
06115,RB,CZ,2021,15,5,3.277,1.754,1.525,True,4332.0,5948.0,4324.0,6268.0,6950.0,4964.0,7724.0,4524,5992,5445.0
06141,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,146.6,130.5,118.4,112.4,175.1,86,87,137.0
06171,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,1390.0,372.2,1215.0,1645.0,662.5,3220.0,3578.0,1464,1493,2077.0
06177,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,350.0,390.2,1314.0,650.5,1739.0,1103.0,712.0,702,1083,1171.0
06184,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,,,499.8,166.2,398.8,1023.0,402.5,210,238,483.0
06190,PET,CZ,2021,15,5,3.277,1.754,1.525,True,142.0,120.7,372.2,654.0,725.0,839.0,748.5,781,835,604.0
06215,RB,CZ,2021,15,5,3.277,1.754,1.525,True,233.8,112.2,518.0,241.8,241.5,336.2,693.5,352,418,379.0
06271,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,71.8,175.8,305.8,157.5,257.5,146.5,171.6,136,127,228.0
06315,RB,CZ,2021,15,5,3.277,1.754,1.525,True,275.0,,207.5,122.3,53.7,121.9,28.8,232,300,248.0
06515,RB,CZ,2021,15,5,3.277,1.754,1.525,True,6010.0,4360.0,4772.0,7250.0,4136.0,10180.0,8210.0,6652,6856,7768.0
06541,RB,CZ,2021,15,5,3.277,1.754,1.525,True,,,72.7,79.1,66.9,77.75,71.8,86,77,83.0
06571,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,628.0,1232.0,1137.0,1483.0,3062.0,1342.0,856.0,1162,1192,1367.0
06577,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,771.5,2700.0,520.5,1955.0,2238.0,1810.0,88.8,1278,478,1461.0
06615,RB,CZ,2021,15,5,3.277,1.754,1.525,True,546.5,61.03,315.0,782.5,132.1,232.8,445.8,358,368,397.0
11076,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,450.0,253.1,,794.5,965.0,1043.0,908.5,900,946,1067.0
11216,RB,CZ,2021,15,5,3.277,1.754,1.525,True,1.866,1.866,8.32,1.108,1.98,0.396,,8,1,14.0
11276,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,708.5,450.0,79.5,1070.0,1314.0,1413.0,949.5,1244,1202,1276.0
11376,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,390.8,242.5,7.184,298.2,337.2,490.2,1.32,367,362,376.0
11476,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,288.8,140.5,25.06,141.0,84.75,331.2,,118,311,228.0
11576,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,503.0,285.8,7.45,424.0,494.0,773.0,,462,486,629.0
11676,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,225.8,120.6,21.7,152.6,76.44,160.0,,200,211,217.0
11776,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,232.4,123.7,20.69,135.9,101.25,178.9,,176,193,240.0
11876,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,191.5,106.44,13.695,111.6,47.28,167.8,,166,145,146.0
12576,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,641.5,411.2,45.6,718.5,961.5,1008.0,768.0,851,801,1003.0
12815,RB,CZ,2021,15,5,3.277,1.754,1.525,True,148.6,156.0,,91.7,249.2,,,102,146,177.0
12876,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,,,,28.69,72.5,,,18,0,63.0
12915,RB,CZ,2021,15,5,3.277,1.754,1.525,True,153.6,159.6,,88.8,259.2,,,157,146,183.0
12976,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,,,,4.44,21.6,,,11,0,21.0
13338,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,162.6,68.75,6.3,212.2,77.6,164.6,115.56,75,76,185.0
13374,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,30.92,40.44,56.88,29.7,52.34,,,8,22,42.0
13438,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,149.5,86.3,11.89,362.2,137.9,229.9,230.9,114,120,229.0
13474,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,32.34,45.44,70.3,132.1,133.2,,,38,76,152.0
13538,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,122.44,44.6,2.492,159.9,44.03,120.2,83.7,48,42,126.0
13638,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,144.1,75.56,9.266,321.0,137.6,273.5,178.9,133,114,227.0
13674,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,32.34,45.44,68.1,150.6,108.5,,,51,90,150.0
13738,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,176.1,64.06,46.9,239.8,120.3,318.2,25.62,145,185,226.0
13838,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,176.1,64.06,177.0,213.8,106.06,,,105,154,210.0
13938,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,176.1,63.5,124.5,230.2,101.9,,,109,132,212.0
14038,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,,,,,,,,9,0,75.0
15060,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,8.29,28.14,130.2,32.84,60.38,98.06,433.5,14,27,55.0
15070,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,8.43,20.03,,31.92,75.0,18.61,23.84,89,45,55.0
15160,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,4.715,15.64,23.23,13.39,26.5,52.84,162.4,4,9,27.0
15170,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,4.215,15.82,,16.88,38.97,12.44,16.72,33,19,30.0
15260,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,3.143,11.0,26.11,7.68,32.62,47.28,168.2,9,12,23.0
15270,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,13.664,19.55,75.9,20.52,37.22,13.46,11.484,69,24,28.0
15438,NRB,CZ,2021,15,5,3.277,1.754,1.525,True,,,,,0.0396,,,0,0,53.0
17551,CAN,CZ,2021,15,5,3.277,1.754,1.525,True,,,,0.0,,,,1,0,119.0
01015,RB,SK,2021,15,5,3.277,1.754,1.525,True,3814.0,2394.0,1937.0,2660.0,2038.0,2588.0,2100.0,3376,3310,2998.0
01016,RB,SK,2021,15,5,3.277,1.754,1.525,True,9.69,27.34,36.3,46.88,49.5,17.58,44.75,23,24,45.0
01070,CAN,SK,2021,15,5,3.277,1.754,1.525,True,19.4,1.552,17.36,23.77,8.79,15.76,9.34,9,4,32.0
01076,CAN,SK,2021,15,5,3.277,1.754,1.525,True,,,,1535.0,,959.5,266.0,0,0,894.0
01077,CAN,SK,2021,15,5,3.277,1.754,1.525,True,454.0,1409.0,2790.0,3418.0,2720.0,3300.0,1818.0,2010,2009,2349.0
01125,NRB,SK,2021,15,5,3.277,1.754,1.525,True,,,0.10986,0.396,1.268,0.1584,0.1584,0,0,8.0
02015,RB,SK,2021,15,5,3.277,1.754,1.525,True,11.29,10.43,,29.8,60.6,,,103,19,74.0
02077,CAN,SK,2021,15,5,3.277,1.754,1.525,True,297.2,354.8,429.8,530.0,414.0,855.5,381.2,1731,1523,640.0
02115,RB,SK,2021,15,5,3.277,1.754,1.525,True,599.0,538.0,664.5,963.5,977.0,480.5,76.3,605,506,805.0
02177,CAN,SK,2021,15,5,3.277,1.754,1.525,True,1482.0,1421.0,1543.0,1640.0,1717.0,2568.0,2254.0,1080,1809,2325.0
04015,RB,SK,2021,15,5,3.277,1.754,1.525,True,443.0,610.5,582.0,424.0,486.8,700.5,359.8,253,399,551.0
04077,CAN,SK,2021,15,5,3.277,1.754,1.525,True,286.5,256.5,356.2,208.2,196.2,335.8,677.5,287,258,372.0
04215,RB,SK,2021,15,5,3.277,1.754,1.525,True,2244.0,2256.0,1990.0,2324.0,2314.0,1945.0,1332.0,1936,1755,2318.0
04271,CAN,SK,2021,15,5,3.277,1.754,1.525,True,119.0,202.6,190.6,126.0,93.94,238.0,204.4,130,79,179.0
04277,CAN,SK,2021,15,5,3.277,1.754,1.525,True,113.75,340.5,689.0,962.0,910.5,698.5,660.5,1072,808,845.0
04315,RB,SK,2021,15,5,3.277,1.754,1.525,True,3.373,3.543,56.53,30.6,40.6,38.7,56.6,29,36,41.0
04377,CAN,SK,2021,15,5,3.277,1.754,1.525,True,2.244,2.244,34.6,35.28,35.4,49.44,30.36,11,23,48.0
04476,CAN,SK,2021,15,5,3.277,1.754,1.525,True,109.4,92.94,93.4,55.2,11.88,80.6,169.2,67,48,81.0
04515,RB,SK,2021,15,5,3.277,1.754,1.525,True,542.0,313.2,,630.5,612.5,1056.0,1164.0,1306,1012,932.0
04585,CAN,SK,2021,15,5,3.277,1.754,1.525,True,1141.0,948.5,,1472.0,1030.0,1408.0,860.5,3232,2650,1445.0
04590,PET,SK,2021,15,5,3.277,1.754,1.525,True,224.4,33.78,,369.8,819.0,1316.0,1116.0,418,701,738.0
04976,CAN,SK,2021,15,5,3.277,1.754,1.525,True,124.25,107.8,133.9,89.2,54.38,95.2,,103,56,119.0
05015,RB,SK,2021,15,5,3.277,1.754,1.525,True,46.62,43.47,,33.6,23.9,,,70,21,87.0
05077,CAN,SK,2021,15,5,3.277,1.754,1.525,True,134.2,124.8,185.5,103.94,49.9,,,204,214,173.0
05215,RB,SK,2021,15,5,3.277,1.754,1.525,True,86.2,148.0,214.4,42.8,74.3,81.5,215.2,71,56,98.0
05276,CAN,SK,2021,15,5,3.277,1.754,1.525,True,1148.0,1270.0,545.5,257.5,470.5,540.0,425.2,490,321,622.0
05376,CAN,SK,2021,15,5,3.277,1.754,1.525,True,698.5,902.5,33.12,26.52,49.1,38.28,36.0,14,33,133.0
05576,CAN,SK,2021,15,5,3.277,1.754,1.525,True,704.0,906.5,58.62,31.2,32.62,39.84,30.48,26,23,130.0
06077,CAN,SK,2021,15,5,3.277,1.754,1.525,True,116.6,122.4,212.5,173.8,92.6,79.56,63.84,937,1254,165.0
06115,RB,SK,2021,15,5,3.277,1.754,1.525,True,106.56,254.4,406.8,258.2,397.0,240.2,188.4,693,319,302.0
06177,CAN,SK,2021,15,5,3.277,1.754,1.525,True,1439.0,1228.0,2562.0,3106.0,2718.0,2108.0,1383.0,2516,3328,2880.0
06185,CAN,SK,2021,15,5,3.277,1.754,1.525,True,,,640.5,174.6,33.25,307.8,,233,180,284.0
06190,PET,SK,2021,15,5,3.277,1.754,1.525,True,1838.0,1183.0,1090.0,1159.0,723.0,570.5,1096.0,1225,1196,1382.0
06276,CAN,SK,2021,15,5,3.277,1.754,1.525,True,36.78,29.62,56.1,184.5,71.06,59.53,66.94,62,53,123.0
06515,RB,SK,2021,15,5,3.277,1.754,1.525,True,1.787,1.787,15.97,8.5,6.4,15.9,15.5,7,13,18.0
06571,CAN,SK,2021,15,5,3.277,1.754,1.525,True,3.482,3.482,36.62,23.16,81.25,59.53,52.2,20,38,56.0
06577,CAN,SK,2021,15,5,3.277,1.754,1.525,True,158.6,115.75,275.0,185.0,187.9,154.5,81.8,69,308,277.0
06677,CAN,SK,2021,15,5,3.277,1.754,1.525,True,78.94,57.5,221.0,126.4,32.28,76.8,30.48,18,36,129.0
07015,RB,SK,2021,15,5,3.277,1.754,1.525,True,38.38,58.16,83.9,59.8,92.9,73.9,97.0,57,47,82.0
07082,CAN,SK,2021,15,5,3.277,1.754,1.525,True,15.32,15.32,15.75,8.52,7.8,30.6,29.52,19,15,23.0
07215,RB,SK,2021,15,5,3.277,1.754,1.525,True,106.0,148.5,209.1,141.5,188.9,177.6,146.2,154,147,183.0
07282,CAN,SK,2021,15,5,3.277,1.754,1.525,True,11.49,11.49,67.56,8.52,8.64,29.77,37.2,21,30,24.0
11076,CAN,SK,2021,15,5,3.277,1.754,1.525,True,936.0,2164.0,,110.25,155.1,183.1,212.2,138,145,335.0
11215,RB,SK,2021,15,5,3.277,1.754,1.525,True,43.66,50.8,242.6,18.5,33.4,15.5,223.0,38,68,36.0
11238,RB,SK,2021,15,5,3.277,1.754,1.525,True,,,2.05,0.2375,0.2375,0.0,4.832,0,2,10.0
11276,CAN,SK,2021,15,5,3.277,1.754,1.525,True,1614.0,1758.0,1030.0,508.0,733.5,1055.0,738.0,792,667,1149.0
11376,CAN,SK,2021,15,5,3.277,1.754,1.525,True,831.0,1046.0,170.6,50.03,88.44,99.1,297.0,85,99,147.0
11476,CAN,SK,2021,15,5,3.277,1.754,1.525,True,681.5,887.0,135.2,20.77,40.8,50.28,,34,21,123.0
11576,CAN,SK,2021,15,5,3.277,1.754,1.525,True,797.0,974.0,134.0,114.94,93.8,157.9,,99,93,258.0
11676,CAN,SK,2021,15,5,3.277,1.754,1.525,True,690.0,906.0,196.8,23.4,44.88,63.12,,32,34,123.0
11767,CAN,SK,2021,15,5,3.277,1.754,1.525,True,,,,,,,,0,0,112.0
11776,CAN,SK,2021,15,5,3.277,1.754,1.525,True,717.0,927.5,226.8,33.84,45.0,111.6,,40,47,133.0
11876,CAN,SK,2021,15,5,3.277,1.754,1.525,True,713.0,921.0,211.8,13.92,31.44,77.4,,25,32,142.0
12576,CAN,SK,2021,15,5,3.277,1.754,1.525,True,819.5,1013.5,275.2,78.75,125.4,227.1,192.5,137,106,276.0
12815,RB,SK,2021,15,5,3.277,1.754,1.525,True,,,,0.2,0.1,,,0,0,10.0
12876,CAN,SK,2021,15,5,3.277,1.754,1.525,True,12.53,12.53,,26.77,24.48,,,35,51,36.0
12915,RB,SK,2021,15,5,3.277,1.754,1.525,True,,,,0.2,0.1,,,0,0,10.0
12976,CAN,SK,2021,15,5,3.277,1.754,1.525,True,12.914,12.914,,26.77,24.23,,,29,25,35.0
13038,NRB,SK,2021,15,5,3.277,1.754,1.525,True,,,1.207,0.396,0.4355,0.317,2.217,0,0,7.0
13074,CAN,SK,2021,15,5,3.277,1.754,1.525,True,,,10.055,8.0,8.48,,,13,3,20.0
13138,NRB,SK,2021,15,5,3.277,1.754,1.525,True,,,1.122,0.2375,0.3564,0.317,1.307,0,0,6.0
13174,CAN,SK,2021,15,5,3.277,1.754,1.525,True,,,9.5,7.6,0.475,,,3,2,16.0
13638,NRB,SK,2021,15,5,3.277,1.754,1.525,True,,,2.047,0.475,0.634,0.4355,7.13,1,0,8.0
13674,CAN,SK,2021,15,5,3.277,1.754,1.525,True,,,12.23,15.52,1.268,,,48,3,19.0
13738,NRB,SK,2021,15,5,3.277,1.754,1.525,True,0.3845,0.3845,5.9,7.523,0.594,0.6733,15.76,1,3,10.0
13774,CAN,SK,2021,15,5,3.277,1.754,1.525,True,,,16.86,15.37,15.6,,,26,11,24.0
16375,NRB,SK,2021,15,5,3.277,1.754,1.525,True,150.5,28.02,,148.0,41.75,,,59,51,155.0
16475,NRB,SK,2021,15,5,3.277,1.754,1.525,True,150.5,28.02,,144.2,38.2,,,49,43,158.0
18076,CAN,SK,2021,15,5,3.277,1.754,1.525,True,2.71,2.71,141.0,42.25,22.56,97.7,136.9,55,61,61.0
18276,CAN,SK,2021,15,5,3.277,1.754,1.525,True,1.475,1.475,83.2,58.1,16.44,48.25,105.4,76,49,59.0
01015,RB,CZ,2021,16,5,7.305,0.766,7.23,True,3250.0,3740.0,7068.0,5224.0,4690.0,7550.0,9340.0,5996,8052,7831.0
01016,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,28.58,198.2,82.1,49.9,101.7,421.0,76,65,91.0
01027,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,11.17,8.31,7.207,7.84,18.69,11,6,17.0
01041,RB,CZ,2021,16,5,7.305,0.766,7.23,True,8.57,21.42,426.5,290.2,237.0,331.0,586.0,436,332,346.0
01070,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,137.9,106.44,190.2,142.8,64.8,76.56,203.8,110,115,175.0
01071,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,854.0,1702.0,1335.0,1208.0,2868.0,1111.0,1269.0,2504,2027,1532.0
01075,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,874.5,,250.0,1168.0,,109.75,,55,0,655.0
01076,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,5.277,,3.0,64.8,6.72,4,0,96.0
01077,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,6652.0,182.9,2066.0,5296.0,666.0,2402.0,934.5,3794,4172,4703.0
01078,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,48.7,34.2,37.72,197.4,,34,48,71.0
01096,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,1.895,1.8,3.4,1.36,2.48,1,2,11.0
01125,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,,,0.982,1.505,3.8,0.475,0.792,1,1,7.0
02015,RB,CZ,2021,16,5,7.305,0.766,7.23,True,1869.0,2130.0,1287.0,1046.0,3076.0,1450.0,1390.0,1396,1576,1498.0
